OPE ID,School,Recipients
03025500, Mech Tech College,
03027200, Blades School of Hair Design,
03027700, Pacific College of Oriental Medicine,
03028200, Trinity College of Florida,
03029700, Universal Technology College  of  Puerto Rico,
03030000, Ogeechee Technical College,
03030600, Utah College of Massage Therapy,
03030900, Diesel Driving Academy,
03031400, International Academy of Design and Technology,
03032300, School of Automotive Machinists & Technology,
03033000, Northern Marianas College,
03034400, Conservatory of Recording Arts & Sciences,
03034500, Owensboro Community & Technical College,
03035300, Southern Careers Institute,
03035700, Las Positas College,
03035800, Heritage Institute,
03037500, Hodges University,
03039900, Fremont College,
03042500, Carrington College,
03043100, Thomas More College of Liberal Arts,
03043200, Kaplan College,
03043900, NewSchool of Architecture and Design,
03054100, Royale College of Beauty,
03061200, Midwest College of Oriental Medicine,
03062300, Westech College,
03062700, Platt College,
03063300, NorthWest Arkansas Community College,
03063400, Modern Technology School,
03064400, Regency Beauty Institute,
03064600, University of Texas at Brownsville,
03066500, Southeastern Technical College,
03066600, Bay Mills Community College,
03066900, IntelliTec College,3.0
03067000, Antonelli Medical & Professional Institute,
03067500, Institute of Technology,
03067600, Raphael's School of Beauty Culture,
03068200, Ohio Media School,
03069100, Allen College,2.0
03069500, Sage College,
03070500, D'Mart Institute,
03071600, College of Business & Technology,
03071800, ITT Technical Institute,
03071900, Mount Carmel College of Nursing,
03072200, Chandler - Gilbert Community College,
03072300, Everest College,
03072700, Westwood College - Los Angeles,1.0
03075600, Emma's Beauty Academy,
03076300, Beulah Heights University,
03077500, Rabbi Jacob Joseph School,
03078000, Ohio Media School,
03078200, American College of Traditional Chinese Medicine,
03079000, ETI Technical College of Niles,
03079200, Westwood College - DuPage,
03079900, City College,
03081900, YTI Career Institute - Altoona,
03083000, Ozarks Technical Community College,
03083700, Galen Health Institutes,
03083800, Heartland Community College,
03084200, Valley College,
03084400, Valley College,
03085700, Professional Technical Institution,
03088800," Watkins College of Art, Design & Film",
03089200, Nouvelle Institute,
03089300, Heritage Bible College,
03092600, Messenger College,
03092700, Skyline College,
03094400, Marinello School of Beauty,
03094800, Industrial Management & Training Institute,
03095500, ASA Institute of Business & Computer Technology,
03095600, Ohio Technical Center at Vantage Career Center,
03096200, Charles Stuart School,
03096300, Fortis Institute,
03096400, Leech Lake Tribal College,
03097000, Mercy College of Ohio,
03097200, Aesthetics Institute of Cosmetology,
03098000, St. John's College of Nursing,
03098200, Yo San University of Traditional Chinese Medicine,
03098600, Career Technology Center of Lackawanna County,
03099000, Cortiva Institute - Seattle,
03099800, Illinois School of Health Careers,
03100400, Coconino County Community College,
03100700, Carroll Community College,
03100900, Luther Rice College & Seminary,
03101300, Granite State College,
03101800, Illinois Media School,
03101900, Trinity Baptist College,
03103300, JNA Institute of Culinary Arts,
03103400, South Texas College,
03103900, Marion County Community Technical  & Adult Education Center,
03104200, Carolinas College of Health Sciences,
03104500, Atlanta Institute of Music and Media,
03105200, Baptist Health College Little Rock,
03106000, Missouri State University - West Plains,
03106200, Our Lady of The Lake College,
03107000, Southwest College of Naturopathic Medicine & Health Sciences,
03108100, Summit College,
03108500, Everglades University,4.0
03108600, Compu-Med Vocational Careers,
03109000, School of Communication Arts of North Carolina,
03109100, Metropolitan Career Center/Computer Technology Institute,
03109500, Dongguk University Los Angeles,
03110700, Aviation Institute of Maintenance,
03112100, Dewey University,
03113300, UEI College,
03113600, Southern California Institute of Technology,
03114700, Praxis Institute,
03115000, Arizona College,
03115100, Heritage College,
03115200, MotoRing Technical Training Institute,
03115500, Adventist University of Health Sciences,
03115800, Kaplan College,
03115900, Trinity College of Puerto Rico,
03116100, Vogue Beauty and Barber School,
03116300, Ohio College of Massotherapy,
03116600, East San Gabriel Valley ROP and Technical Center,
03117000, Ashland County - West Holmes Career Center - Adult Education,
03120300, CollegeAmerica - Flagstaff,
03120700, New York Conservatory For Dramatic Arts (The),
03120800, Kay Harvey Hairdressing Academy,
03122500, Academia Serrant,
03122600, Eastern International College,
03122900, York County Community College,
03123900, Southeastern College,
03124200, Nova College of Puerto Rico,
03124800, Platt College,
03125100, College of Menominee Nation,
03125300, John Wesley International Barber & Beauty College,
03125600, Miami Ad School,
03125800, Premiere Career College,
03126300, Aviation Institute of Maintenance,
03126400, Centura College,
03126800, Pacifica Graduate Institute,
03127100, Yeshivas Novominsk,
03127500, Advanced Technology Institute,3.0
03128100, College of Health Care Professions (The),
03128500, National Latino Education Institute,
03128700, Mt. Sierra College,
03129100, Fond du Lac Tribal & Community College,
03129200, Rabbinical College of Ohr Shimon Yisroel,
03130500, Urban College of Boston,
03131300, Five Branches University,
03144400, American College of Healthcare,
03147300, Yeshiva D'Monsey,
03150500, A - Technical College,
03153300, American College of Acupuncture & Oriental Medicine,
03155500, Oconee Fall Line Technical College,
03156300, Estrella Mountain Community College,
03156400, Academy of Oriental Medicine at Austin,
03157600," Colegio de Cinematografia, Artes y Television",
03159300, Arlington Medical Institute,
03170300, Texas A & M University - Texarkana,
03171300, University of St. Augustine for Health Sciences,
03176300, Aviation Institute of Maintenance,
03179500, Texas Health and Science University,
03180400, Pennsylvania Highlands Community College,
03182300, New Hampshire Institute of Art,
03193300, Manhattan School of Computer Technology,
03195400, Everest College,
03199300, Christian Life College,
03206300, Mesalands Community College,
03210300, Le Cordon Bleu College of Culinary Arts,
03218300, University of the Potomac,
03224300, New Professions Technical Institute,
03225300, American University of Health Sciences,
03234300, Charter Oak State College,
03242300, Career Networks Institute,
03248300, Boston Baptist College,
03250300, CBD College,
03254300, Margaret's Hair Academy,
03255300, Florida Gulf Coast University,
03256300, Yeshiva Gedolah Rabbinical College,
03260300," California State University, Monterey Bay",
03266300, Bethesda University,
03267300, Capella University,
03272300, Kaplan College,
03278300, Charter College,
03280400, Virginia School of Massage,
03284300, Michigan Jewish Institute,
03288300, Academy of Chinese Culture and Health Sciences,
03289300, Colorado Heights University,
03296300, Baltimore School of Massage,
03299300, Pacific College,
03303300, Northwest Educational Center,
03304300, Centura College,
03316300, Lincoln Technical Institute - Hartford,
03316400, FINE Mortuary College,
03323300, Little Priest Tribal College,
03324300, Central Career School,
03327400," Acupuncture and Integrative Medicine College, Berkeley",
03328300, Franklin Career Institute,
03332300, Southern California Seminary,
03332600, Delta College,
03336300, Century College,
03339400, Western Governors University,
03347300, International Baptist College & Seminary,
03348400, Mattia College,
03355400, Richmont Graduate University,
03356300, Medical Training College,
03359300, American Career College,
03361400, Fortis College,
03373300, Beacon College,
03374300, Florida Coastal School of Law,
03380300, Star Career Academy,
03390300, Lincoln Technical Institute,
03395300, International Career Development Center,
03396500, Texas State Technical College Marshall,
03399300, Bryan College,
03403300, Epic Bible College,
03409500, Chester Career College,
03409600, Bennett Career Institute,
03413300, Mountainland Applied Technology College,
03413400, English Center (The),
03416300, Computer Systems Institute,
03416500, Dallas Nursing Institute,
03422400, College of Biblical Studies-Houston,
03424400, Fortis College,
03425300, Rosedale Bible College,
03425400, Central Florida Institute,
03426300, College of Health Care Professions (The),
03427500, University of Antelope Valley,
03428300, Klamath Community College,
03429300, Seacoast Career Schools,
03434300, Fortis College,
03438300, Pacific Islands University,
03440300, Baptist Memorial College of Health Sciences,
03441300, Iowa School of Beauty,
03448300, Business Industrial Resources,
03450300, Marinello School of Beauty,
03452300, Colegio Educativo Tecnologico Industrial,
03455700, Cortiva Institute - Chicago,
03456700, Crossroads Bible College,
03457300, Allegheny Wesleyan College,
03461300, Ilisagvik College,
03464300, Infinity Career College,
03466400, Seattle School of Theology and Psychology (The),
03467300, Marinello School of Beauty,
03468500, ATS Institute of Technology,
03475400, Tri-State Bible College,
03479300, PCI College,
03480300, Fortis College,
03483500, Cascadia College,
03491400, American Advanced Technicians Institute,
03493300, All-State Career,
03496300, Yeshiva Shaarei Torah of Rockland,
03513400, Apex School Of Theology,
03513500, Williamson Christian College,
03516300, King's University (The),
03523300, Aviation Institute Of Maintenance,
03531300, Universidad Pentecostal Mizpa,
03532400, Advanced Training Associates,
03534300, Jones International University,
03534400, American Institute of Alternative Medicine,
03537300, New York Automotive & Diesel Institute,
03542300, Concorde Career College,
03542400, Copper Mountain College,
03543300, Harris School of Business,
03544300, Atenas College,
03549300, Ultimate Medical Academy,
03552300, Leston College,
03553300, Southeastern College,
03555300, Southeastern Institute,
03555400, Southeastern Institute,
03559300, Appalachian School of Law,
03570300, Carolina Christian College,
03570500, Northpoint Bible College,
03572300, East Valley Institute of Technology,
03573300, Aviation Institute of Maintenance,
03577300, COBA Academy,
03579300, Texas County Technical Institute,
03593300, Southwest Institute of Healing Arts,
03611300, Brighton Center's Center for Employment Training,
03612400, Valley Grande Institute for Academic Studies,
03614300, David's Academy of Beauty,
03616300, Aviation Institute of Maintenance,
03627300, Lamar Institute of Technology,
03627400, Jacksonville Beauty Institute,
03627600, Florida Education Institute,
03635300, Carver Bible College,
03639300, West Coast Ultrasound Institute,
03642300, Institute of Technology,
03643300, Mr. John's School of Cosmetology and Nails,
03646300, Design's School of Cosmetology,
03661400, South Florida Institute of Technology,
03663300, Hood Theological Seminary,
03666300, Pillar College,
03667300, Faith Theological Seminary,
03668300, Birthingway College of Midwifery,
03676300, Family of Faith College,
03681300, California Healing Arts College,
03691400, Ave Maria School of Law,
03695300, Community Enhancement Services,
03695700, Santiago Canyon College,
03696300, University of the West,
03698300, West Coast University,
03700300, Regency Beauty Institute - Cleveland,
03704300, Salon Professional Academy (The),
03706300, American Institute,
03713300, Beis Medrash Heichal Dovid,
03714300, Trend Barber College,
03723300, Culinary Institute LeNotre,
03724300, DigiPen Institute of Technology,
03727600, Auguste Escoffier School of Culinary Arts,
03730300, Baton Rouge Community College,
03733300, Baptist University of the Americas,
03735400," Charlie's Guard, Detective Bureau, and Academy",
03740400, ATI College,
03746400, Southeastern Institute,
03748500, Durham Beauty Academy,
03752400, School of Urban Missions,
03757300, Advance Science Institute,
03758300, Bayamon Community College,
03766300, Cortiva Institute - Pennsylvania,
03768400, Styletrends Barber and Hairstyling Academy,
03772300, Saginaw Chippewa Tribal College,
03776300, Auguste Escoffier School of Culinary Arts,
03776400, Orion Institute,
03781400, Industrial Technical College,
03783300, Blue Cliff Career College,
03784400, Tohono O'odham Community College,
03785300, Cambridge Technical Institute,
03786300, Advanced College,
03787300, Expertise Cosmetology Institute,
03800400, Institute of Beauty Occupations and Technology Course,
03801400, Beauty Institute (The),
03802300, UTA Mesivta of Kiryas Joel,
03804400, Medtech Institute,
03814400, Soka University of America,
03822400, Maple Springs Baptist Bible College & Seminary,
03823300, Florida Academy of Health & Beauty,
03827300, Charlotte Christian College and Theological Seminary,
03842500, Cambridge Institute of Allied Health and Technology,
03848300, Day Spa Career College,
03853300, Keck Graduate Institute of Applied Life Sciences,
03855300, Ecclesia College,
03856300, Universal Career School,
03868300, World Mission University,
03868400, Los Angeles Music Academy,
03871300, Folsom Lake College,
03872400, Divine Mercy University,
03872500, Northland International University,
03874300, Cambridge Junior College,
03874400, Community Christian College,
03881300, Union Graduate College,
03883400, Aviation Institute of Maintenance,
03889300, Stanbridge College,
03903500, Southern Technical College,
03910400, National Polytechnic College,
03911300, Total International Career Institute,
03920300, Institute of Hair Design,
03921400, White Earth Tribal and Community College,
03927300, Marinello School of Beauty,
03933300, Mueller College,
03937300, Yeshiva College of the Nation's Capital,
03939400, Centura Institute,
03939600, Daytona College,
03941300, Ave Maria University,
03946300, Franklin W. Olin College of Engineering,
03948300, Harrisburg University of Science and Technology,
03956300, South Louisiana Community College,
03957300, Blue Ridge Community and Technical College,
03957400, New College of Florida,
03960300, New River Community and Technical College,
03965400, MyrAngel Beauty Institute,
03965500, Hair Expressions Academy,
03969600, UEI College,
03971300, American Career College,
03973300, Ex'pression College,
03974500, California Career College,
03975300, Institute of Professional Careers,
03980300, California State University Channel Islands,
03982300, Visible Music College,
03995300, University of East-West Medicine,
04001300, Palace Beauty College,
04003300, Blake Austin College,
04004300, Thuy Princess Beauty College,
04005300, United States University,
04014400, Palladium Technical Academy,
04037300, Los Angeles Film School (The),
04038500, Pierpont Community & Technical College,
04038600, BridgeValley Community and Technical College,
04041400, Mountwest Community and Technical College,
04051300, Art Institute of Phoenix (The),73.0
04056300, Career College of California,
04057300, Asher College,
04065300, Roseman University of Health Sciences,
04074300, Hondros College,
04076400, Gnomon,
04081300, Bais Medrash Toras Chesed,
04083400, Cambridge Institute of Allied Health & Technology,
04088300, WestMed College,
04092300, Coastline Beauty College,
04092400, Make-Up Designory,
04093300, Academy of Natural Therapy,
04094300, Robert B. Miller College (The),
04095300, King's College (The),
04105400, Pensacola School of Massage Therapy & Health Careers,
04106300, Palm Beach Academy of Health & Beauty,
04111300, West Hills College Lemoore,
04114300, Nevada State College,
04114500, Valley College of Medical Careers,
04115500, Talmudical Seminary of Bobov,
04115600, Mayfield College,
04117100, EDP School of Computer Programming,
04117200, Instituto Educativo Premier,
04117400, Milwaukee Career College,
04118400, Chicago ORT Technical Institute,
04118800, New York Film Academy,
04119000, Eastern West Virginia Community & Technical College,
04119200, Career College Consultants,
04119600, Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,
04120400, Paul Mitchell The School Miami,
04121500, Columbia Southern University,
04123400, Yeshivas Be'er Yitzchok,
04126400, Champion Institute of Cosmetology,
04126500, Coast Career Institute,
04127100," University of California, Merced",
04127300, Columbia College,
04127400, Digital Media Arts College,
04128000, Millennium Training Institute,
04128400, Management Resources College,
04129400, Center for Massage & Natural Health,
04129900, Florida School of Massage,
04130100, Louisiana Delta Community College,
04130200, Institute of Production and Recording (The),
04130400, Shear Excellence Hair Academy,
04131100, Yeshiva Toras Chaim,
04131400, Arizona Summit Law School,
04131600, Liberty Technical College,
04132400, Academy of Esthetics and Cosmetology,
04132600, Wisconsin Academy a Paul Mitchell Partner Group (The),
04132700, InfoTech Career College,
04133900, Futura Career Institute,
04134000," John Paolo's Xtreme Beauty Institute, Goldwell Products Artistry",
04134500, San Diego College,
04134700, International Professional School of Bodywork,
04136300, Focus:  Hope Information Technologies Center,
04136400, American Institute of Medical Sciences & Education,
04137800, Aveda Institute Columbus,
04138000, Institute of Therapeutic Massage,
04138100, Yeshiva of Machzikai Hadas,
04138600, Alaska Christian College,
04139800, Delaware College of Art and Design,
04140700, Aveda Institute Chapel Hill,
04141400, Laurus College,
04142500, Touro University Worldwide,
04142600, Touro University,
04142900, Georgia Gwinnett College,
04143500, Charlotte School of Law,
04143800, Woodland Community College,
04144200, Career Development Institute,
04144300, Institute of Culinary Education,
04145600, International College of Cosmetology,
04146000, National Career College,
04146200, Emerald Coast Technical College,
04146700, Aviation Institute of Maintenance,
04147700, Lake Lanier School of Massage,
04148200, Beyond 21st Century Beauty Academy,
04148300, Denver School of Nursing,
04149300, Park West Barber School,
04149700, Homestead Schools,
04150300, RWM Fiber Optics,
04151800, Temple (The): A Paul Mitchell Partner School,
04151900, Columbia Gorge Community College,
04153900, Providence Christian College,
04154500, Starting Points,
04154800, DuVall's School of Cosmetology,
04154900, National Career Institute,
04155000, Northwest School of Wooden Boat Building,
04155100, Institute of Medical Careers,
04156400, Aviation Institute of Maintenance,
04157500, Access Careers,
04159400, Columbia College of Nursing,
04159700, American Medical Sciences Center,
04160200, Atlanta Beauty & Barber Academy,
04161200, Pinchot University,
04161800, Brandman University,
04162500, Hollywood Institute of Beauty Careers,
04163300, Compass College of Cinematic Arts,
04164400, Angeles Institute,
04164700, Keweenaw Bay Ojibwa Community College,
04164900, Barone Beauty Academy,
04165700," John Paolo's Xtreme Beauty, Goldwell Products Artistry",
04166000, Manhattan Institute (The),
04169200, Tramy Beauty School,
04169700, Unitek College,
04169800, Gurnick Academy of Medical Arts,
04170100, Summit Salon Academy,
04173400, Santa Ana Beauty Academy,
04173500, Moreno Valley College,
04173700, Grace College of Divinity,
04174800, American Trade School,
04175400, Elite Cosmetology School,
04175800, JRenee College,
04176100, Norco College,
04176900, American Health Institute,
04177500, Pure Aesthetics,
04178000, Simmons College of Kentucky,
04178900, Ashdown College of Health Sciences,
04179500, North American University,
04179600, Entourage Institute of Beauty and Esthetics,
04180300, Mesivta Keser Torah,
04182200, Hawaii Medical College,
04182500, Millennia Atlantic University,
04184300, Paul Mitchell The School Ardmore,
04184500, Christine Valmy International School of Esthetics & Cosmetology,
04184800, Vantage College,
04185200, Salinas Beauty College,
04185500, Academy of Couture Art,
04186900," International College of Beauty, Arts & Sciences",
04188400, Bais HaMedrash and Mesivta of Baltimore,
04189700, California Miramar University,
04189800, Academy for Salon Professionals,
04190000, Radians College,
04190800, Santa Ana Beauty College,
04192000, Curve Metric School of Hair Design,
04192400, Yeshiva Gedolah Zichron Leyma,
04192800, Be'er Yaakov Talmudic Seminary,
04193700, John Paul the Great Catholic University,
04193800, Shepherds College,
04194400, American College of Healthcare Sciences,
04194900, Tillamook Bay Community College,
04195200, Diamond Beauty College,
04195300, Longs Peak Academy,
04195400, Unitek College,
04195600, Tribeca Flashpoint College,
04203400, Arkansas State University - Newport,
04203800, Woodruff Medical Training and Testing,
04206200, Digital Film Academy,
04206400, Helms College,
04207400, Yeshiva Gedola Ohr Yisrael,
04208800, Gloria Francis School of Make-up Artistry,
04210400, Beth Medrash Meor Yitzchok,
04210600, Advanced Computing Institute,
04210700, New York Institute of Beauty,
04211800, College of Western Idaho,
04213400, Access Careers,
04215100, California Career Institute,
04215900, Yeshiva Gedolah Kesser Torah,
04216100, Yeshiva Yesodei Hatorah,
04216300, UEI College,
04216900, San Ignacio College,
04217400, High Tech High Graduate School of Education,
04218500, Salon Professional Academy The,
04220200, More Tech Institute,
04221300, Philadelphia Technician Training Institute,
04222200, Fab School (The),
04223600, Academy of Interactive Entertainment,
04223700, Bay Area Medical Academy,
04224300, Valor Christian College,
04224900, College of the Muscogee Nation,
04227200, Bet Medrash Gadol Ateret Torah,
04227800, Bethany Global University,
04227900, Morthland College,
04228100, High Desert Medical College,
04228400, Beyond Measure Barbering Institute,
04229500, Texas A&M University - Central Texas,
04230100, Rabbinical College Ohr Yisroel,
04231500, Yeshiva Sholom Shachna,
04232300, HVAC Technical Institute,
04232400, Vantage College - San Antonio,
04233200, Unilatina International College,
04233900, Atlantis University,
04234300, Culinary Tech Center,
04236400, Sandra Academy of Salon Services,
04237400, Wright Graduate University for the Realization of Human Potential,
04237600, California Jazz Conservatory,
04239700," Vocational Nursing Institute, (The)",
04240200, Aviation Institute of Maintenance,
04240900, PPG Technical College,
04242100, University of North Texas at Dallas,
04244300, Antioch College,
04250900, Inter American University of Puerto Rico - School of Law,
04251000, Inter American University of Puerto Rico - School of Optometry,
04254200, Inter American University of Puerto Rico San German Campus,
